signalname,R2,location
DeepBlue_median_TP5,0.00637661289659051,Scottsbluff
Nir_median_TP5,5.174728848919206e-05,Scottsbluff
Red_sum_TP5,0.0326982576749583,Scottsbluff
Green_sum_TP5,0.06459943689675912,Scottsbluff
Blue_sum_TP5,0.019570717789140248,Scottsbluff
GLI_sum_TP5,0.03294623650016293,Scottsbluff
GRVI_sum_TP5,5.1815894625286135e-05,Scottsbluff
NGRDI_sum_TP5,5.1815894625286135e-05,Scottsbluff
NDVI_sum_TP5,0.029203672444107605,Scottsbluff
GNDVI_sum_TP5,0.05373867331436868,Scottsbluff
SAVI_sum_TP5,0.029198339926867743,Scottsbluff
NDRE_sum_TP5,0.07897823870952096,Scottsbluff
RedEdge_sum_TP5,0.045720102491950486,Scottsbluff
DeepBlue_sum_TP5,0.003668129854010742,Scottsbluff
Nir_sum_TP5,0.00270656605206529,Scottsbluff
Red_mean_TP1,0.27120623352888706,Lincoln
Green_mean_TP1,0.3306298119702845,Lincoln
Blue_mean_TP1,0.29937246049873656,Lincoln
GLI_mean_TP1,0.12023076249471219,Lincoln
GRVI_mean_TP1,0.1694146284329457,Lincoln
NGRDI_mean_TP1,0.1694146284329457,Lincoln
NDVI_mean_TP1,0.22097197145242733,Lincoln
GNDVI_mean_TP1,0.25454501496656046,Lincoln
SAVI_mean_TP1,0.22095319411374095,Lincoln
NDRE_mean_TP1,0.28051260549368323,Lincoln
RedEdge_mean_TP1,0.04020909226973839,Lincoln
DeepBlue_mean_TP1,0.2800211652080263,Lincoln
Nir_mean_TP1,0.05937050202237984,Lincoln
Red_median_TP1,0.2787139967915299,Lincoln
Green_median_TP1,0.33141511446910693,Lincoln
Blue_median_TP1,0.3004637626694781,Lincoln
GLI_median_TP1,0.1163064927783969,Lincoln
GRVI_median_TP1,0.16210768372221196,Lincoln
NGRDI_median_TP1,0.16210768372221196,Lincoln
NDVI_median_TP1,0.2218021689885839,Lincoln
GNDVI_median_TP1,0.25647134902451346,Lincoln
SAVI_median_TP1,0.22178557909401928,Lincoln
NDRE_median_TP1,0.2850312078217653,Lincoln
RedEdge_median_TP1,0.03717135102585574,Lincoln
DeepBlue_median_TP1,0.2816506950604632,Lincoln
Nir_median_TP1,0.061481243046624265,Lincoln
Red_sum_TP1,0.2616378079105205,Lincoln
Green_sum_TP1,0.30472240064613276,Lincoln
Blue_sum_TP1,0.275142410644331,Lincoln
GLI_sum_TP1,0.12233642729927363,Lincoln
GRVI_sum_TP1,0.17075211520729155,Lincoln
NGRDI_sum_TP1,0.17075211520729155,Lincoln
NDVI_sum_TP1,0.2127980612868023,Lincoln
GNDVI_sum_TP1,0.23389575689130607,Lincoln
SAVI_sum_TP1,0.21278229234858798,Lincoln
NDRE_sum_TP1,0.27425678883698873,Lincoln
RedEdge_sum_TP1,0.02928464407573923,Lincoln
DeepBlue_sum_TP1,0.24200879162205033,Lincoln
Nir_sum_TP1,0.061393826063545126,Lincoln
Red_mean_TP2,0.3306789829133096,Lincoln
Green_mean_TP2,0.2537372620323388,Lincoln
Blue_mean_TP2,0.26497617203369245,Lincoln
GLI_mean_TP2,0.19260912213826842,Lincoln
GRVI_mean_TP2,0.26899617592832575,Lincoln
NGRDI_mean_TP2,0.26899617592832575,Lincoln
NDVI_mean_TP2,0.3209915205286072,Lincoln
GNDVI_mean_TP2,0.32016066172412855,Lincoln
SAVI_mean_TP2,0.32098726404388606,Lincoln
NDRE_mean_TP2,0.35071438022818185,Lincoln
RedEdge_mean_TP2,0.03900986515982938,Lincoln
DeepBlue_mean_TP2,0.22938102860116885,Lincoln
Nir_mean_TP2,0.14737723696914945,Lincoln
Red_median_TP2,0.327139662576867,Lincoln
