file,Red,Green,Blue,GLI,NGRDI
Crawfordsville-TP2-4353_27_43,103,114,100,0.058004640371229696,0.05069124423963134
Crawfordsville-TP2-4353_27_43,92,105,91,0.06870229007633588,0.06598984771573604
Crawfordsville-TP2-4353_27_43,81,97,83,0.08379888268156424,0.0898876404494382
Crawfordsville-TP2-4353_27_43,86,100,86,0.07526881720430108,0.07526881720430108
Crawfordsville-TP2-4353_27_43,84,100,86,0.08108108108108109,0.08695652173913043
Crawfordsville-TP2-4353_27_43,83,99,83,0.08791208791208792,0.08791208791208792
Crawfordsville-TP2-4353_27_43,89,103,87,0.07853403141361257,0.07291666666666667
Crawfordsville-TP2-4353_27_43,77,93,79,0.08771929824561403,0.09411764705882353
Crawfordsville-TP2-4351_2_17,96,105,94,0.05,0.04477611940298507
Crawfordsville-TP2-4351_2_17,93,104,91,0.061224489795918366,0.05583756345177665
Crawfordsville-TP2-4351_2_17,80,94,83,0.07122507122507123,0.08045977011494253
Crawfordsville-TP2-4351_2_17,87,100,87,0.06951871657754011,0.06951871657754011
Crawfordsville-TP2-4351_2_17,90,101,89,0.06036745406824147,0.05759162303664921
Crawfordsville-TP2-4351_2_17,92,100,89,0.049868766404199474,0.041666666666666664
Crawfordsville-TP2-4351_2_17,100,107,96,0.04390243902439024,0.033816425120772944
Crawfordsville-TP2-4351_2_17,98,103,93,0.037783375314861464,0.024875621890547265
Crawfordsville-TP2-4351_2_17,81,88,79,0.047619047619047616,0.04142011834319527
Crawfordsville-TP2-4351_2_17,83,88,79,0.04142011834319527,0.029239766081871343
Crawfordsville-TP2-4351_2_17,87,93,83,0.0449438202247191,0.03333333333333333
Crawfordsville-TP2-4353_23_45,57,75,64,0.1070110701107011,0.13636363636363635
Crawfordsville-TP2-4353_23_45,77,90,77,0.07784431137724551,0.07784431137724551
Crawfordsville-TP2-4353_23_45,87,99,85,0.07027027027027027,0.06451612903225806
Crawfordsville-TP2-4353_23_45,83,96,82,0.07563025210084033,0.07262569832402235
Crawfordsville-TP2-4353_23_45,51,73,61,0.13178294573643412,0.1774193548387097
Crawfordsville-TP2-4353_23_45,53,75,62,0.1320754716981132,0.171875
Crawfordsville-TP2-4353_23_45,62,82,70,0.10810810810810811,0.1388888888888889
Crawfordsville-TP2-4353_23_45,65,84,71,0.10526315789473684,0.12751677852348994
Crawfordsville-TP2-4353_23_45,59,79,68,0.10877192982456141,0.14492753623188406
Crawfordsville-TP2-4353_23_45,53,75,64,0.12359550561797752,0.171875
Crawfordsville-TP2-4353_23_45,42,67,55,0.16017316017316016,0.22935779816513763
Crawfordsville-TP2-4353_23_45,62,81,68,0.1095890410958904,0.13286713286713286
Crawfordsville-TP2-4353_23_45,57,76,65,0.10948905109489052,0.14285714285714285
Crawfordsville-TP2-4353_23_45,78,93,80,0.08139534883720931,0.08771929824561403
Crawfordsville-TP2-4353_23_45,92,101,89,0.05483028720626632,0.046632124352331605
Crawfordsville-TP2-4353_23_45,92,103,90,0.061855670103092786,0.05641025641025641
Crawfordsville-TP2-4353_23_45,87,99,85,0.07027027027027027,0.06451612903225806
Crawfordsville-TP2-4353_23_45,59,78,64,0.11827956989247312,0.1386861313868613
Crawfordsville-TP2-4353_23_45,53,75,59,0.1450381679389313,0.171875
Crawfordsville-TP2-4353_23_45,65,84,68,0.11627906976744186,0.12751677852348994
Crawfordsville-TP2-4353_23_45,78,93,77,0.09090909090909091,0.08771929824561403
Crawfordsville-TP2-4352_6_9,62,79,70,0.0896551724137931,0.12056737588652482
Crawfordsville-TP2-4352_6_9,59,76,67,0.09352517985611511,0.1259259259259259
Crawfordsville-TP2-4352_6_9,66,82,73,0.08250825082508251,0.10810810810810811
Crawfordsville-TP2-4352_6_9,60,78,67,0.10247349823321555,0.13043478260869565
Crawfordsville-TP2-4352_6_9,53,73,62,0.11877394636015326,0.15873015873015872
Crawfordsville-TP2-4352_6_9,59,76,65,0.10144927536231885,0.1259259259259259
Crawfordsville-TP2-4352_6_9,56,76,65,0.11355311355311355,0.15151515151515152
Crawfordsville-TP2-4352_6_9,50,72,61,0.12941176470588237,0.18032786885245902
Crawfordsville-TP2-4352_6_9,54,75,64,0.11940298507462686,0.16279069767441862
Crawfordsville-TP2-4352_6_9,66,85,73,0.10032362459546926,0.12582781456953643
Crawfordsville-TP2-4352_6_9,75,91,79,0.08333333333333333,0.0963855421686747
Crawfordsville-TP2-4352_6_9,81,97,85,0.07777777777777778,0.0898876404494382
Crawfordsville-TP2-4352_6_9,87,101,89,0.06878306878306878,0.07446808510638298
Crawfordsville-TP2-4352_6_9,87,101,89,0.06878306878306878,0.07446808510638298
Crawfordsville-TP2-4352_6_9,83,96,85,0.06666666666666667,0.07262569832402235
Crawfordsville-TP2-4352_6_9,68,84,73,0.08737864077669903,0.10526315789473684
Crawfordsville-TP2-4352_6_9,63,79,70,0.0859106529209622,0.11267605633802817
Crawfordsville-TP2-4352_6_9,54,70,61,0.09803921568627451,0.12903225806451613
Crawfordsville-TP2-4352_6_9,74,85,76,0.0625,0.06918238993710692
Crawfordsville-TP2-4352_6_9,87,96,86,0.052054794520547946,0.04918032786885246
Crawfordsville-TP2-4353_29_42,59,75,65,0.0948905109489051,0.11940298507462686
Crawfordsville-TP2-4353_29_42,69,84,73,0.08387096774193549,0.09803921568627451
Crawfordsville-TP2-4353_29_42,74,87,76,0.07407407407407407,0.08074534161490683
Crawfordsville-TP2-4353_29_42,83,93,83,0.056818181818181816,0.056818181818181816
Crawfordsville-TP2-4353_29_42,72,84,74,0.07006369426751592,0.07692307692307693
Crawfordsville-TP2-4353_29_42,45,63,55,0.11504424778761062,0.16666666666666666
Crawfordsville-TP2-4353_29_42,54,69,61,0.09090909090909091,0.12195121951219512
Crawfordsville-TP2-4353_29_42,54,70,61,0.09803921568627451,0.12903225806451613
Crawfordsville-TP2-4353_29_42,53,70,61,0.10236220472440945,0.13821138211382114
Crawfordsville-TP2-4351_19_20,50,72,58,0.14285714285714285,0.18032786885245902
Crawfordsville-TP2-4351_19_20,72,87,74,0.0875,0.09433962264150944
Crawfordsville-TP2-4351_19_20,51,72,59,0.13385826771653545,0.17073170731707318
Crawfordsville-TP2-4351_19_20,33,60,47,0.2,0.2903225806451613
Crawfordsville-TP2-4351_19_20,47,69,56,0.14522821576763487,0.1896551724137931
Crawfordsville-TP2-4351_19_20,65,84,70,0.10891089108910891,0.12751677852348994
Crawfordsville-TP2-4351_19_20,72,88,76,0.08641975308641975,0.1
Crawfordsville-TP2-4351_19_20,78,93,80,0.08139534883720931,0.08771929824561403
Crawfordsville-TP2-4351_19_20,63,82,70,0.10437710437710437,0.1310344827586207
Crawfordsville-TP2-4351_19_20,57,79,65,0.12857142857142856,0.16176470588235295
Crawfordsville-TP2-4351_19_20,66,85,70,0.1111111111111111,0.12582781456953643
Crawfordsville-TP2-4351_19_20,57,79,65,0.12857142857142856,0.16176470588235295
Crawfordsville-TP2-4351_19_20,63,84,68,0.12374581939799331,0.14285714285714285
Crawfordsville-TP2-4351_19_20,74,91,76,0.0963855421686747,0.10303030303030303
Crawfordsville-TP2-4351_19_20,74,91,77,0.09309309309309309,0.10303030303030303
Crawfordsville-TP2-4351_19_20,74,90,76,0.09090909090909091,0.0975609756097561
Crawfordsville-TP2-4351_19_20,74,88,76,0.07975460122699386,0.08641975308641975
Crawfordsville-TP2-4351_19_20,81,93,80,0.07204610951008646,0.06896551724137931
Crawfordsville-TP2-4351_19_20,90,97,86,0.04864864864864865,0.0374331550802139
Crawfordsville-TP2-4351_19_20,71,82,71,0.0718954248366013,0.0718954248366013
Crawfordsville-TP2-4351_19_20,44,63,53,0.13004484304932734,0.17757009345794392
Crawfordsville-TP2-4351_19_19,74,90,79,0.08108108108108109,0.0975609756097561
Crawfordsville-TP2-4351_19_19,74,88,79,0.06990881458966565,0.08641975308641975
Crawfordsville-TP2-4351_19_19,51,72,64,0.11196911196911197,0.17073170731707318
Crawfordsville-TP2-4351_19_19,53,73,64,0.11026615969581749,0.15873015873015872
Crawfordsville-TP2-4351_19_19,62,79,71,0.0859106529209622,0.12056737588652482
Crawfordsville-TP2-4351_19_19,29,55,49,0.1702127659574468,0.30952380952380953
Crawfordsville-TP2-4351_19_19,19,48,43,0.21518987341772153,0.43283582089552236
Crawfordsville-TP2-4351_19_19,47,66,59,0.1092436974789916,0.168141592920354
Crawfordsville-TP2-4351_19_19,62,75,68,0.07142857142857142,0.0948905109489051
Crawfordsville-TP2-4351_19_19,75,87,79,0.06097560975609756,0.07407407407407407
Crawfordsville-TP2-4351_19_19,71,84,74,0.07348242811501597,0.08387096774193549
Crawfordsville-TP2-4351_19_19,45,64,56,0.11790393013100436,0.1743119266055046
Crawfordsville-TP2-4351_19_19,65,81,71,0.087248322147651,0.1095890410958904
Crawfordsville-TP2-4353_27_42,77,88,77,0.06666666666666667,0.06666666666666667
Crawfordsville-TP2-4353_27_42,87,97,85,0.060109289617486336,0.05434782608695652
Crawfordsville-TP2-4353_27_42,92,103,90,0.061855670103092786,0.05641025641025641
Crawfordsville-TP2-4353_27_42,35,61,50,0.178743961352657,0.2708333333333333
Crawfordsville-TP2-4353_27_42,47,70,59,0.13821138211382114,0.19658119658119658
Crawfordsville-TP2-4353_27_42,69,87,76,0.09090909090909091,0.11538461538461539
Crawfordsville-TP2-4353_27_42,63,82,71,0.10067114093959731,0.1310344827586207
Crawfordsville-TP2-4353_27_42,65,84,71,0.10526315789473684,0.12751677852348994
Crawfordsville-TP2-4353_27_42,75,90,79,0.07784431137724551,0.09090909090909091
Crawfordsville-TP2-4353_27_42,71,87,76,0.08411214953271028,0.10126582278481013
Crawfordsville-TP2-4353_27_42,66,82,71,0.08970099667774087,0.10810810810810811
Crawfordsville-TP2-4353_27_42,74,87,76,0.07407407407407407,0.08074534161490683
Crawfordsville-TP2-4353_27_42,63,79,68,0.09342560553633218,0.11267605633802817
Crawfordsville-TP2-4353_27_42,68,81,71,0.07641196013289037,0.087248322147651
Crawfordsville-TP2-4353_27_42,90,97,87,0.04582210242587601,0.0374331550802139
Crawfordsville-TP2-4353_27_42,97,103,91,0.04568527918781726,0.03
Crawfordsville-TP2-4353_27_42,94,99,89,0.03937007874015748,0.025906735751295335
Crawfordsville-TP2-4353_27_42,96,99,90,0.03125,0.015384615384615385
Crawfordsville-TP2-4353_27_42,89,93,85,0.03333333333333333,0.02197802197802198
Crawfordsville-TP2-4353_27_42,89,93,85,0.03333333333333333,0.02197802197802198
Crawfordsville-TP2-4352_6_7,48,70,59,0.13360323886639677,0.1864406779661017
Crawfordsville-TP2-4352_6_7,62,78,68,0.09090909090909091,0.11428571428571428
Crawfordsville-TP2-4352_6_7,74,87,77,0.07076923076923076,0.08074534161490683
Crawfordsville-TP2-4352_6_7,78,90,80,0.0650887573964497,0.07142857142857142
Crawfordsville-TP2-4352_6_7,65,78,68,0.07958477508650519,0.09090909090909091
Crawfordsville-TP2-4352_15_8,33,61,47,0.2079207920792079,0.2978723404255319
Crawfordsville-TP2-4352_15_8,44,69,55,0.16455696202531644,0.22123893805309736
Crawfordsville-TP2-4352_15_8,42,67,53,0.1703056768558952,0.22935779816513763
Crawfordsville-TP2-4352_15_8,47,70,56,0.1522633744855967,0.19658119658119658
Crawfordsville-TP2-4352_15_8,65,84,70,0.10891089108910891,0.12751677852348994
Crawfordsville-TP2-4352_15_8,62,81,68,0.1095890410958904,0.13286713286713286
Crawfordsville-TP2-4352_15_8,41,64,53,0.15315315315315314,0.21904761904761905
Crawfordsville-TP2-4351_23_13,89,100,87,0.06382978723404255,0.0582010582010582
Crawfordsville-TP2-4351_23_13,89,100,87,0.06382978723404255,0.0582010582010582
Crawfordsville-TP2-4351_23_13,66,84,71,0.10163934426229508,0.12
Crawfordsville-TP2-4351_23_13,63,82,70,0.10437710437710437,0.1310344827586207
Crawfordsville-TP2-4351_23_13,69,87,73,0.10126582278481013,0.11538461538461539
Crawfordsville-TP2-4351_23_13,63,82,70,0.10437710437710437,0.1310344827586207
Crawfordsville-TP2-4351_23_13,60,81,67,0.12110726643598616,0.14893617021276595
Crawfordsville-TP2-4351_23_13,63,82,70,0.10437710437710437,0.1310344827586207
Crawfordsville-TP2-4351_23_13,59,81,67,0.125,0.15714285714285714
Crawfordsville-TP2-4351_23_13,63,84,70,0.11627906976744186,0.14285714285714285
Crawfordsville-TP2-4351_23_13,71,88,74,0.09657320872274143,0.1069182389937107
Crawfordsville-TP2-4351_23_13,63,82,68,0.11186440677966102,0.1310344827586207
Crawfordsville-TP2-4351_23_13,51,73,61,0.13178294573643412,0.1774193548387097
Crawfordsville-TP2-4351_23_13,50,72,58,0.14285714285714285,0.18032786885245902
Crawfordsville-TP2-4351_23_13,74,87,74,0.08074534161490683,0.08074534161490683
Crawfordsville-TP2-4351_23_13,84,96,82,0.07262569832402235,0.06666666666666667
Crawfordsville-TP2-4351_23_13,63,78,65,0.09859154929577464,0.10638297872340426
Crawfordsville-TP2-4351_3_13,84,94,83,0.059154929577464786,0.056179775280898875
Crawfordsville-TP2-4351_3_13,105,111,98,0.04470588235294118,0.027777777777777776
Crawfordsville-TP2-4351_3_13,109,115,101,0.045454545454545456,0.026785714285714284
Crawfordsville-TP2-4351_3_13,108,114,100,0.045871559633027525,0.02702702702702703
Crawfordsville-TP2-4351_3_13,100,107,93,0.051597051597051594,0.033816425120772944
Crawfordsville-TP2-4351_3_13,86,96,82,0.06666666666666667,0.054945054945054944
Crawfordsville-TP2-4351_3_13,54,72,59,0.12062256809338522,0.14285714285714285
Crawfordsville-TP2-4352_17_5,63,81,70,0.09830508474576272,0.125
Crawfordsville-TP2-4352_17_5,78,93,80,0.08139534883720931,0.08771929824561403
Crawfordsville-TP2-4352_17_5,50,72,61,0.12941176470588237,0.18032786885245902
Crawfordsville-TP2-4352_17_5,53,73,62,0.11877394636015326,0.15873015873015872
Crawfordsville-TP2-4352_17_5,72,88,76,0.08641975308641975,0.1
Crawfordsville-TP2-4352_17_5,71,87,74,0.09090909090909091,0.10126582278481013
Crawfordsville-TP2-4352_17_5,68,85,73,0.0932475884244373,0.1111111111111111
Crawfordsville-TP2-4352_17_5,63,81,68,0.10580204778156997,0.125
Crawfordsville-TP2-4352_17_5,54,73,61,0.11877394636015326,0.14960629921259844
Crawfordsville-TP2-4352_17_5,60,79,64,0.12056737588652482,0.1366906474820144
Crawfordsville-TP2-4352_17_5,80,96,79,0.09401709401709402,0.09090909090909091
Crawfordsville-TP2-4352_17_5,86,100,83,0.08401084010840108,0.07526881720430108
Crawfordsville-TP2-4352_17_5,77,94,76,0.10263929618768329,0.09941520467836257
Crawfordsville-TP2-4352_17_5,66,85,67,0.12211221122112212,0.12582781456953643
Crawfordsville-TP2-4352_17_5,84,100,80,0.0989010989010989,0.08695652173913043
Crawfordsville-TP2-4352_17_5,92,105,87,0.07969151670951156,0.06598984771573604
Crawfordsville-TP2-4352_17_5,83,99,80,0.09695290858725762,0.08791208791208792
Crawfordsville-TP2-4352_17_5,78,94,79,0.08985507246376812,0.09302325581395349
Crawfordsville-TP2-4352_17_5,84,97,83,0.07479224376731301,0.0718232044198895
Crawfordsville-TP2-4352_17_5,94,104,93,0.053164556962025315,0.050505050505050504
Crawfordsville-TP2-4351_6_13,78,88,79,0.057057057057057055,0.060240963855421686
Crawfordsville-TP2-4351_6_13,89,99,87,0.058823529411764705,0.05319148936170213
Crawfordsville-TP2-4351_6_13,94,103,90,0.05641025641025641,0.04568527918781726
Crawfordsville-TP2-4351_6_13,94,103,90,0.05641025641025641,0.04568527918781726
Crawfordsville-TP2-4351_6_13,89,99,86,0.06166219839142091,0.05319148936170213
Crawfordsville-TP2-4351_6_13,80,91,79,0.06744868035190615,0.06432748538011696
Crawfordsville-TP2-4351_6_13,74,87,74,0.08074534161490683,0.08074534161490683
Crawfordsville-TP2-4351_6_13,92,101,90,0.052083333333333336,0.046632124352331605
Crawfordsville-TP2-4351_6_13,93,103,91,0.05641025641025641,0.05102040816326531
Crawfordsville-TP2-4351_6_13,97,105,96,0.04218362282878412,0.039603960396039604
Crawfordsville-TP2-4351_6_13,104,111,101,0.03981264637002342,0.03255813953488372
Crawfordsville-TP2-4351_6_13,89,100,89,0.0582010582010582,0.0582010582010582
Crawfordsville-TP2-4351_6_13,100,110,97,0.05515587529976019,0.047619047619047616
Crawfordsville-TP2-4351_6_13,93,104,91,0.061224489795918366,0.05583756345177665
Crawfordsville-TP2-4351_6_13,89,100,87,0.06382978723404255,0.0582010582010582
Crawfordsville-TP2-4351_6_13,101,108,97,0.043478260869565216,0.03349282296650718
Crawfordsville-TP2-4351_6_13,100,107,96,0.04390243902439024,0.033816425120772944
Crawfordsville-TP2-4351_6_13,100,105,96,0.034482758620689655,0.024390243902439025
Crawfordsville-TP2-4351_6_13,93,100,90,0.044386422976501305,0.03626943005181347
Crawfordsville-TP2-4351_6_13,71,82,74,0.061488673139158574,0.0718954248366013
Crawfordsville-TP2-4353_4_43,60,81,68,0.11724137931034483,0.14893617021276595
Crawfordsville-TP2-4353_4_43,74,91,79,0.08656716417910448,0.10303030303030303
Crawfordsville-TP2-4353_4_43,75,93,80,0.09090909090909091,0.10714285714285714
Crawfordsville-TP2-4353_4_43,71,88,76,0.08978328173374613,0.1069182389937107
Crawfordsville-TP2-4353_4_43,68,87,74,0.10126582278481013,0.12258064516129032
Crawfordsville-TP2-4353_4_43,60,82,68,0.1232876712328767,0.15492957746478872
Crawfordsville-TP2-4353_4_43,72,90,77,0.09422492401215805,0.1111111111111111
Crawfordsville-TP2-4353_4_43,86,100,87,0.07238605898123325,0.07526881720430108
Crawfordsville-TP2-4353_4_43,81,96,82,0.08169014084507042,0.0847457627118644
Crawfordsville-TP2-4353_4_43,87,100,87,0.06951871657754011,0.06951871657754011
Crawfordsville-TP2-4353_4_43,90,101,89,0.06036745406824147,0.05759162303664921
Crawfordsville-TP2-4353_4_43,72,87,76,0.08074534161490683,0.09433962264150944
Crawfordsville-TP2-4353_4_43,53,73,61,0.12307692307692308,0.15873015873015872
Crawfordsville-TP2-4353_4_43,38,63,52,0.16666666666666666,0.24752475247524752
Crawfordsville-TP2-4352_3_3,10,40,31,0.32231404958677684,0.6
Crawfordsville-TP2-4352_3_3,27,54,43,0.21348314606741572,0.3333333333333333
Crawfordsville-TP2-4352_3_3,41,63,52,0.1506849315068493,0.21153846153846154
Crawfordsville-TP2-4352_3_3,35,60,50,0.17073170731707318,0.2631578947368421
Crawfordsville-TP2-4352_3_3,38,63,53,0.16129032258064516,0.24752475247524752
Crawfordsville-TP2-4352_3_3,62,81,70,0.10204081632653061,0.13286713286713286
Crawfordsville-TP2-4352_3_3,63,82,71,0.10067114093959731,0.1310344827586207
Crawfordsville-TP2-4352_3_3,42,69,58,0.15966386554621848,0.24324324324324326
Crawfordsville-TP2-4352_3_3,19,54,43,0.27058823529411763,0.4794520547945205
Crawfordsville-TP2-4352_3_3,41,66,53,0.168141592920354,0.2336448598130841
Crawfordsville-TP2-4352_3_3,65,84,70,0.10891089108910891,0.12751677852348994
Crawfordsville-TP2-4352_3_3,57,79,64,0.13261648745519714,0.16176470588235295
Crawfordsville-TP2-4352_3_3,54,76,61,0.13857677902621723,0.16923076923076924
Crawfordsville-TP2-4352_3_3,24,58,43,0.2677595628415301,0.4146341463414634
Crawfordsville-TP2-4352_3_3,9,48,34,0.381294964028777,0.6842105263157895
Crawfordsville-TP2-4352_3_3,62,82,70,0.10810810810810811,0.1388888888888889
Crawfordsville-TP2-4352_3_3,54,76,64,0.1259259259259259,0.16923076923076924
Crawfordsville-TP2-4352_3_3,68,85,74,0.08974358974358974,0.1111111111111111
Crawfordsville-TP2-4352_3_3,80,93,82,0.06896551724137931,0.07514450867052024
Crawfordsville-TP2-4352_3_3,54,72,62,0.1076923076923077,0.14285714285714285
Crawfordsville-TP2-4353_17_45,71,85,76,0.07255520504731862,0.08974358974358974
Crawfordsville-TP2-4353_17_45,75,88,77,0.07317073170731707,0.07975460122699386
Crawfordsville-TP2-4353_17_45,75,88,77,0.07317073170731707,0.07975460122699386
Crawfordsville-TP2-4353_17_45,84,96,85,0.06371191135734072,0.06666666666666667
Crawfordsville-TP2-4353_30_45,68,85,71,0.10032362459546926,0.1111111111111111
Crawfordsville-TP2-4353_30_45,62,81,65,0.12110726643598616,0.13286713286713286
Crawfordsville-TP2-4353_30_45,62,79,65,0.10877192982456141,0.12056737588652482
Crawfordsville-TP2-4353_30_45,57,75,62,0.11524163568773234,0.13636363636363635
Crawfordsville-TP2-4353_30_45,63,79,67,0.09722222222222222,0.11267605633802817
Crawfordsville-TP2-4353_30_45,84,96,83,0.06963788300835655,0.06666666666666667
Crawfordsville-TP2-4353_30_45,23,51,41,0.2289156626506024,0.3783783783783784
Crawfordsville-TP2-4353_30_45,1,24,15,0.5,0.92
Crawfordsville-TP2-4353_30_45,53,70,62,0.09803921568627451,0.13821138211382114
Crawfordsville-TP2-4353_30_45,51,69,61,0.104,0.15
Crawfordsville-TP2-4352_13_6,65,82,68,0.10437710437710437,0.11564625850340136
Crawfordsville-TP2-4352_13_6,92,101,87,0.06036745406824147,0.046632124352331605
Crawfordsville-TP2-4352_13_6,83,96,83,0.07262569832402235,0.07262569832402235
Crawfordsville-TP2-4352_13_6,100,110,96,0.057692307692307696,0.047619047619047616
Crawfordsville-TP2-4352_13_6,89,101,87,0.06878306878306878,0.06315789473684211
Crawfordsville-TP2-4352_13_6,96,107,93,0.062034739454094295,0.054187192118226604
Crawfordsville-TP2-4352_13_6,90,104,89,0.07493540051679587,0.07216494845360824
Crawfordsville-TP2-4352_13_6,80,97,80,0.096045197740113,0.096045197740113
Crawfordsville-TP2-4352_13_6,75,94,77,0.10588235294117647,0.11242603550295859
Crawfordsville-TP2-4352_13_6,63,85,68,0.12956810631229235,0.14864864864864866
